full_text,label,sentiment_score
punya pusat ekonomi pusat lembah kalauang georgetown johor bharu sahaja tu anak muda terus pergi kota besar apa boleh buat dah tunjuk cara buka niaga iks kita andaar kota di pekanpekan lebih kecil 14,netral,0.0
anies tokoh nasional bukan tokoh daerah jangan degradasi utk dicaandankan pilgub dki,netral,0.0
hotel bintang tiga pertama ibu kota nusantara ikn hotel qubika usung konsep eco friendly penuh butuh akomodasi kabupaten najam paser urara kalimat timur kaltim,positif,0.4939
240425 icn cgk,netral,0.0
ridwan kamil pasti upacara ingat hari merdeka indonesia bakal langsung ibu kota nusantara beliau nyata fasilitas ibu kota baru siap selenggara upacara nusantara liverpool onana coach justin kaesang wangi nunez,netral,0.0
sama mantan perdana menteri inggris tony blair bahas rangkai inisiatif strategis masuk rencana pembangunanan fasilitas solar panel ibu kota nusantara ikn akan kerja sama satu emirat arab rupa bagi kerja sama lebih andaas,netral,0.0
iring rencana pindah ibu kota jumlah menteri mulai siap pindah ibu kota nusantara ikn menteri kerja umum rumah rakyat pupr basuki hadimuljono kata diri mulai pindah ibu kota nusantara ikn kalimantan juli,netral,0.0
pak serta istri silaturahmi diam presiden pks hahmad syaikhu jaktim jumat 1942024 barakallahu fiikum,netral,0.0
suatu terobos andaar biasa tonny blair mantan perdana menteri inggris tony blair bantu sedia konektivitas internet ibu kota nusantara ikn nusantara,netral,0.0
keandaarga alm dr suliantoro sulaiman yogya sahabat keandaarga sejak lama lintas generasi keandaarga juang amat didik sejak era prakemerdekaan konsisten jaga kembang budaya kakek yaitu dokter moehamad soelaiman salah,netral,0.0
adem damai ganti kini gilir pak anies keandaarga kunjung tempat diam cak imin acara halal bihalal kemang jakarta selatanwah kompak pasang amin,netral,0.0
tadi pagi sebeandam pak anies cak imin berangkat mk cak imin memberitahukan para awak media,netral,0.0
momen halal bihalal cak imin lebak buandas jakarta selatan pak anies harap putus mahkamah konstitusi bawa demokrasi jadi lebih baik,netral,0.0
garuda wisnu kencana kuta selatan cojocarualexandragabriela ais 7 469,netral,0.0
ibukota kalimantan selatan banjarbaru bukan banjarmasin hostnya jg gobandag sih,netral,0.0
help giveaway kecil kecil soal indonesia masuk semifinal saldo dana 25k 2 orang rules amp like my pinned and this tahueet rep done good andack,positif,0.7964
perintah mulai pindah aparatur sipil nusantara asn ibu kota nusantara september 2024 jumlah asn akan pindah tahap pertama banyak 11916 orang,netral,0.0
bukan kota maju bukan kota metropolitan and not even in the top 10 best urban planning city but andaok at these pedestrian way i think this is one of indonesias most proper lah adu sama kota2 maju tetangga ladies and gentlemen selamat datang pontianak,positif,0.4588
nama materi makna imbuh nder lihat kalah arti buat kalah arti jawab benar kata imbuh milik arti buat membangunankan buat bangun,netral,0.0
sembari makan siang temu abah sama dubes singapura he mr kwok fook seng beri sinyal kuat silahturahmi antar nusantara puji sampai abah jadi gubernur dki jakarta itu prestasi lama tulis lama sejarah,netral,0.0
bukan jadi warta kelana tiap jalan bagai penjuru nusantara memang selaanda tarik cerita tak indah alam juga adiandahung budaya sebeandam ke jakarta tonton mentas barong tanah kilap sari wisata,netral,0.0
surat kabar hari kompas simpan dokumentasi foto sejarah nahdliyin abadi suasana muktamar nu ke27 pondok pesantren salafiyah syafiiyah sukorejo asembagus situbondo jawa timur,netral,0.0
jakarta tuh memang bener kata antropoandag pas saya ketemu konferensi aseas di disertasi beliau nyebut jakarta city of uncertainty,negatif,-0.34
milih mana jembatan jawa sumatra vs ikn,netral,0.0
bayangin bilang jalan jelek ketika bilang terminal penuh ketika listrik sering mati dikomentarin kasih soandasinya danggapi kasih soandasi akan tanya kompetensi apa,netral,0.0
kaanda tanya kota favorit pulau sumatra akan jawab bukittinggi sumatra barat kota asik makan enakenak banget salah satu nih pisang panggang gabin cobain deh,netral,0.0
tanyarl aku ngelist ibu kota provinsi indonesia biar gk beg beg waktu tiba tiba content creator ngasih tebak tebak jalan udh bener gk si,netral,0.0
duga sebeandamnya ikn jakarta jadi milik asing aseng 1 bangunanan ikn bagi besar milik asing aseng 2 assetasset jakarta jual aseng asing,netral,0.0
landas pacu bandara vvip ikn tembus 2200 meter bandara vvip naratetama ibu kota nusantara target dukung mobilitas tamu pnting upacara ingat hari ulang tahun ke79 merdeka ri 17 agustus 2024 f 1211 bandung arunika tidur info gempa mag gone girl,netral,0.0
pt pln persero siap penuh butuh listrik hijau ibu kota nusantara ikn nusantara bangun bangkit listrik tenaga surya plts kapasitas 50 megawatt mw chika mampus pada p chelsea ratu tisha heerenveen prily,netral,0.0
brasil sukses pindah ibu kota otorita ikn guru pemkot brasilia,netral,0.0
upacara 17 agustus 2024 perdana ikn hotel qubika siap penuh butuh inap masyarakat hotel qubika operasi pt indonesia kubika nasional ikn aku siap penuh butuh inap masyarakat ibu kota nusantara ikn jelang,netral,0.0
semangat kartini ibu kota nusantara,netral,0.0
menteri agraria tata ruangkepala badan tanah nasional atrbpn agus harimurti yudhoyono kata lahan seandaas 2086 hektare ibu kota nusantara ikn nusantara masalah,netral,0.0
ketua satgas laksana pembangunanan ikn dan hidayat sumadilaga pasti rencana upacara 17 agustus ibu kota baru laksana hari ulang tahun merdeka ri 17 agustus 2024 di ikn jadi titik awal pindah ibu kota nusantara 3000t red sparks manchester city,netral,0.0
3 transformasi digital indonesia terang lepas temu menteri investasi sebut temu sama tony blair hasil beberapa sepakat penting masuk rencana pembangunanan fasilitas solar panel ibu kota nusantara ikn,netral,0.0
rektor unhan ri pimpin upacara antar satgas latsitarda kadet mahasisendiria unhan ri ibu kota nusantara ikn kalimantan timur ta 2024,netral,0.0
haanda keandaarga besar otorita ibu kota nusantara ikn ucap selamat ingat hari kartini ra kartini rupa simbol juang perempuan masa milik hak sama ekspres suara pikir hingga kejar citacitanya,positif,0.4404
ibu kota ikn tenggelam akibat sembur andampur campur gas unggah video mengekalauaim ibu kota nusantara ikn tenggelam akibat sembur andampur gas tidak benar misleading content,negatif,-0.4019
presiden joko widodo jokowi minta menteri agraria tata ruangkepala badan tanah nasional atrbpn agus harimurti yudhoyono ahy segera selesai 2086 hektare lahan masih masalah pembangunanan ibu kota nusantara ikn ahy aku,netral,0.0
begini nasib jakarta ibu kota pindah ikn gtgt,netral,0.0
presiden jokowi teken undang undang kait provinsi daerah khusus jakarta dkj 25 april 2024 laanda waktu dekat status ibu kota indonesia bukan sandang jakarta ibu kota nusantara ikn letak di najam pasir utara provinsi,netral,0.0
halanda member monmon dewata ada iknibu kota nusantara semangat main pokemon go ikn,netral,0.0
edar beberapa akun media sosial unggah video sebut ibu kota nusantara ikn tenggelam akibat sembur andampur gas rujuk,netral,0.0
pindah asn ikn laku tahap hingga 2029 menpan rb abdullah azwar anas kata pindah asn ibu kota nusantara ikn laku tahap mulai tahun hingga 2029 melaandai tiga prioritas chika mampus pada p chelsea ratu tisha heerenveen prily,netral,0.0
ahy sebut 2086 hektare lahan masalah ibu kota nusantara ikn,netral,0.0
kereta rel rencana bangun ibu kota nusantara,netral,0.0
perintah kembali dorong cepat investasi asing ibu kota nusantara ikn nusantara ada putus mahkamah konstitusi mk soal sengketa hasil pemianda presiden pilpres 2024 danramil dita liverpool mainin,netral,0.0
hoax ibu kota ikn tenggelam akibat sembur andampur campur gas,negatif,-0.2732
jakarta bukan ibu kota ri pindah ikn begini atur uu baru ayo bandung,netral,0.0
warga jakarta minta ganti blanko ktapi ibu kota nusantara pindah ikn kepala dukcapil dki jakarta budi awaandadin menjelaska dapat kurang lebih 8 3 juta warga milik ktapi dki jakarta nanti ktapi gandi jadi daerah khusus jakarta,netral,0.0
direktur utama perum buandag bayu krisnamurthi kata pihak siap pasok butuh pangan ikn ibu kota sebut mulai operasi agustus datang bayu kata buandag milik gudang bisa tempuh dua tiga jam ikn,netral,0.0
rencana kereta rel bangun ibu kota nusantara,netral,0.0
presiden jokowi teken uu dkj alih status ibu kota jakarta ikn,netral,0.0
ppu tim transisi menteri kerja umum rumah rakyat pupr selenggara giat koordinasi cegah tindak pidana huni kerja konstruksi ibu kota nusantara ikn,netral,0.0
usaha asal bal i nengah natyanta coco group bal i gede bingin mustika plaga farm bal menandatangani kerja sama pt bina karya persero kembang bisnis ibu kota nusantara ikn nusantara,netral,0.0
pt agrito roman bal plaga farm bal sudah alam lama 25 tahun bidang tani menandatangani kerjasama pt bina karya persero kembang teknoandagi tani ibu kota nusantara ikn,netral,0.0
ingat hari merdeka ri tahun jadi titik awal pindah ibu kota nusantara tahap dki jakarta nusantara banyak 6000 asn rencana akan pindah ikn tempat huni ada sana,netral,0.0
ahy keandaarkan ultimatum soal masalah lahan jangan tindak asal gusur ikn ahy ultimatum jajar tidak laku tindak asal gusur tuntas masalah lahan pembangunanan ibu kota nusantara ikn kalimantan timur,netral,0.0
meski tak jadi ibu kota kadin dki optimis ekonomi jakarta baik kamar dagang industri kadin dki optimis ekonomi jakarta makin baik meski tidak jadi ibu kota nusantara ikn,netral,0.0
ppu satgas opasar nusantara polda kaltim laksana patroli sambang kamtibmas aman beberapa titik penting kawasan ibu kota nusantara ikn sabtu 270424,netral,0.0
data potensi proyek ibu kota nusantara ikn,netral,0.0
balikpapan komisi polisi nasional republik indonesia laku lawantan kunjung kerja polda kaltim rangka bahas kesiap pindah polri ibu kota nusantara tempat rupatama polda kaltim rabu 240424,netral,0.0
ikn 264 ketua komisi awas saing usaha kppu m fanshurullah asa damping anggota kppu moh noor rofieq budi joyo santoso laku kunjung kerja kawasan pembangunanan ibu kota nusantara ikn kunjung ketua anggota kppu damping,netral,0.0
kemarin yang tanya apa prestasi besar saya jawab santai beliau bapak ibu kota nusantara mungkin tidak terima ide pindahanyaa ibu kota nusantara ada sejak zaman sukarno yang ambil langkah besar berani,netral,0.0
ahy ingat jajar tidak asal gusur tuntas masalah lahan ikn menteri atrbpn agus harimurti yudhoyono ahy ingat jajar tidak tindak asal gusur tuntas masalah lahan ibu kota nusantara ikn,netral,0.0
haanda otorita ibu kota nusantara ikn partisipasi agenda hannover messe langsung kota hannover jerman 22 sd 25 april 2024,netral,0.0
jokowi teken uu dkj pj gubernur dki pindah ibu kota nusantara tunggu keppres,netral,0.0
jadi ikn tuh sebenernya ibu kota nusantara indonesia ibu kota raja kaum elitis miliarder sih,netral,0.0
jakarta bukan ibu kota nusantara status pindah nusantara kaltim,netral,0.0
seandaruh moda transportasi darat laut udara ikn target bas listrik mobil bensin larang edar ibu kota nusantara,netral,0.0
legacy landscapes and lives the tales of nusantara lapor interaktif the jakarta post ibu kota nusantara ikn dampak pembangunanan warga jalan ikn sejak awal kini,netral,0.0
hai teman teman aku mau sharing garis besar aja gambar kalian mau hunting kost daerah nangor disclaimer duanda gambar lama aku hunting kos jadi jangan terlaanda dijadiin patok pertama itb ipadaan unpad deret itb ada tengah,positif,0.4215
1 tiga kota tidak rencana dg baik rencana selaanda ubah sesuai penting modal 2 bangun kota dg cara tambal sulam tidak hasil kota punya nodal 3 bakal jadi konflik agraria parah kalau bangun kota gusur,netral,0.0
menteri bumn rencana tawar asetaset gedung milik bumn sekitar monas jakarta investor asing iring rencana perintah pindah ibu kota ikn mulai tahun ini,netral,0.0
presiden joko widodotelah menandatangani undangundang nomor 2 tahun 2024 provinsi daerah khusus jakarta uu dkj 25 april 2024 uu atur pindah ibu kota nusantara jakarta ibu kota nusantara ikn najam paser utara kalimantan timur,netral,0.0
cak imin bilang tetap jaandar ubah sama anies basendiriedan jangka panjang,netral,0.0
laen memang semua serba diamdiam diamdiam punya usaha timah atas nama si diamdiamternyata putus mk tetap diamdiam tanah di ikn jual asing diamdiam pulau jadi jamin utang semua serba diamdiam diamdiam rupa,netral,0.0
orang akal waras usung pilih ada pikir cetek pilih usung capres yang dukung para koruptor maling uang rakyat sungguh tak pikir nkri bakal ancur baik demokrasi ekonomi parah,netral,0.0
presiden joko widodo jokowi laku temu bilateral perdana menteri pm singapura lee hsien andaong istana presiden bogor senin 294 sempat ada jumlah kerja sama bahas masuk soal investasi ibu kota nusantara ikn,netral,0.0
jokowi tunjuk andahari ulang tahun jadi koordinator investasi apple ibu kota nusantara,netral,0.0
ajar brasil otorita ikn teken kerja sama pembangunanan ibu kota kota brasilia,netral,0.0
siger mahkota adat perempuan pepadun gedung toko wajib majang siger atur daerah duanda beandam wajib semenjak bas tahun akhir sudah mulai diwajibahkan sama perintah daerah lambang daerah,netral,0.0
data tunjuk ikn salah satu hotspot keanekaragaman hayati indonesia ada 3889 spesies radius 50 kiandameter sumber katadata,netral,0.0
heru budi tunggu resmi pindah ibu kota nusantara jakarta nusantara,netral,0.0
pt waskita beton precast tbk wsbp umum pasok beton siap readymix proyek ibu kota nusantara ikn nusantara capai 63 lengkap,netral,0.0
oya fun fact perintah tidak meandapakan elemen andakal motif pedestrian ambil motif tenun corak insang khas melayu pontianak pilih material pilih tidak licin bahkan habis hujan deras sekalipun desain rencana sangat humanis,positif,0.5106
perintah sedang rancang pindah aparatur sipil nusantara asn ibu kota nusantara ikn kendati butuh banyak 11916 tahap pertama tidak merta angka sebut jadi rujuk perintah pindah asn ikn,netral,0.0
agus harimurti yudhoyono ahy ingat jajar tidak tindak asal gusur tuntas masalah lahan pembangunanan ibu kota nusantara ikn kalimantan timur,netral,0.0
otorita ikn gandeng unesa susun peta jalan didik ibu kota nusantara lengkap,netral,0.0
padahal sisa khari ulang tahunbahanyaa bagus isi peran bapakalauakilaki ibu anakanak muda tatanan sosial warga udah telanjur asik baandan batagor,netral,0.0
populasi saudi arabia 365 juta populasi qatar 2 6 juta populasi uae 9 4 juta populasi indonesia 275 5 juta mulai situ kalauu mau banding betul ga anda banding kalauu mau komparasi kosntruktif banding dg jumlah populasi yang,netral,0.0
ridwan kamil upacara merdeka gelar ikn juga sebut fasilitas ibu kota baru ikn siap lengkap selenggara upacara nusantara kalau tidak halang agustus upacara ikn ujar ridwan kamil liverpool coach justin,netral,0.0
perintah nyata seleksi aparatur sipil nusantara asn tempat ibu kota nusantara ikn lebih ketat,netral,0.0
menteri kerja umum rumah rakyat pupr lanjut pembangunanan huni aparatur sipil nusantara asn tni polri ibu kota nusantara ikn pascalibur hari raya idul fitri,netral,0.0
tangkap peandaang ekonomi pembangunanan ibu kota nusantara departemen geografi pembangunanan fakultas geografi selenggara sustainable deveandapment goals series sdg s series ke senin 294 adapun tema,netral,0.0
